USERNAME, TIMESTAMP, ACTION, RESOURCE
gphsu, 08/18/2016 07:57:23PM, view, office visit OV01270
hqcooney, 11/15/2015 04:11:34AM, view, office visit OV01270
tbbeard, 09/05/2017 10:30:04AM, view, office visit OV01270
pdferrari, 04/21/2015 07:55:08AM, view, office visit OV01270
ttschubert, 10/25/2016 08:51:06AM, view, office visit OV00567
hqcooney, 02/14/2017 11:26:09PM, view, office visit OV00567
ttschubert, 08/22/2016 09:52:35PM, view, office visit OV00088
tbbeard, 10/21/2015 10:34:00PM, view, office visit OV00088
akbonilla, 10/15/2015 03:39:25PM, view, office visit OV00088
pdferrari, 08/24/2017 01:43:35PM, view, office visit OV00088
gphsu, 04/10/2017 02:46:35PM, view, notification NX4985
akbonilla, 10/26/2017 05:23:58PM, view, notification NX4901
akbonilla, 02/24/2017 11:54:29AM, view, notification NX4901
akbonilla, 05/23/2015 06:05:59PM, view, notification NX4771
tbbeard, 04/20/2016 12:51:35AM, view, notification NX4771
akbonilla, 12/15/2015 07:25:22AM, view, notification NX4771
hqcooney, 02/19/2016 11:15:17PM, view, notification NX4771
tbbeard, 11/22/2017 03:29:48PM, view, notification NX4771
ttschubert, 06/23/2016 12:58:26AM, view, notification NX4771
hqcooney, 11/19/2017 10:57:52PM, view, notification NX4771
akbonilla, 01/05/2017 11:21:08PM, view, notification NX4771
gphsu, 08/13/2017 12:29:42PM, view, notification NX4771
hqcooney, 01/12/2015 03:19:48PM, view, notification NX4771
tbbeard, 09/25/2015 09:38:07PM, view, notification NX4771
hflovell, 04/15/2015 03:02:40AM, view, notification NX4771
tbbeard, 01/25/2015 11:24:18AM, view, notification NX4771
pdferrari, 11/22/2015 12:35:32PM, view, notification NX4771
pdferrari, 10/01/2015 07:09:25PM, view, notification NX4771
hqcooney, 12/21/2015 08:20:09AM, view, notification NX4771
pdferrari, 08/15/2015 04:54:23PM, view, notification NX4771
pdferrari, 01/07/2017 09:02:28PM, view, notification NX4771
ttschubert, 04/17/2017 07:50:28AM, view, notification NX4771
pdferrari, 01/05/2017 01:00:52AM, view, notification NX4771
hflovell, 04/14/2015 06:32:58AM, view, notification NX4771
ttschubert, 06/11/2017 06:35:23AM, view, notification NX4771
gphsu, 05/03/2016 04:52:32PM, view, notification NX4771
hqcooney, 02/13/2017 05:14:07AM, view, notification NX4771
ttschubert, 08/10/2015 09:38:17AM, view, notification NX4771
hqcooney, 05/17/2017 06:59:15PM, view, notification NX4771
pdferrari, 02/03/2017 04:13:08PM, view, notification NX4544
hqcooney, 11/05/2015 11:43:25AM, view, notification NX4297
ttschubert, 10/07/2015 09:03:23AM, view, notification NX3927
akbonilla, 02/08/2017 08:08:42PM, view, notification NX3927
tbbeard, 05/12/2017 10:44:55PM, view, notification NX3927
akbonilla, 08/14/2016 11:30:48PM, view, notification NX3775
pdferrari, 06/07/2015 01:41:42PM, view, notification NX3775
ttschubert, 07/27/2015 06:20:10AM, view, notification NX3775
hqcooney, 09/20/2015 11:07:15AM, view, notification NX3775
pdferrari, 04/01/2015 11:29:23AM, view, notification NX3775
ttschubert, 07/23/2017 05:05:00PM, view, notification NX3775
pdferrari, 09/11/2016 02:17:59AM, view, notification NX3775
pdferrari, 04/16/2016 06:05:02PM, view, notification NX3775
hqcooney, 06/15/2016 03:01:31PM, view, notification NX3775
pdferrari, 05/26/2017 01:52:36PM, view, notification NX3775
akbonilla, 06/18/2017 03:36:40PM, view, notification NX3775
pdferrari, 06/18/2017 02:50:03PM, view, notification NX3775
gphsu, 05/03/2016 11:54:49AM, view, notification NX3775
ttschubert, 12/09/2015 01:23:59AM, view, notification NX3775
tbbeard, 04/05/2016 07:05:52PM, view, notification NX3775
tbbeard, 10/15/2015 06:55:52PM, view, notification NX3775
hflovell, 06/22/2017 08:42:17AM, view, notification NX3775
akbonilla, 12/09/2016 08:18:47AM, view, notification NX3775
hflovell, 06/02/2017 01:22:36PM, view, notification NX3775
gphsu, 02/23/2016 01:59:14AM, view, notification NX3775
akbonilla, 03/16/2015 07:20:22PM, view, notification NX3775
ttschubert, 04/10/2017 06:25:54AM, view, notification NX3775
hflovell, 10/12/2015 01:52:13AM, view, notification NX3775
hflovell, 01/25/2016 09:21:15AM, view, notification NX3775
akbonilla, 10/10/2015 09:31:09PM, view, notification NX3775
hflovell, 09/18/2016 09:13:59AM, view, notification NX3775
hqcooney, 08/15/2017 07:36:47PM, view, notification NX3775
ttschubert, 06/11/2017 01:00:07PM, view, notification NX3775
tbbeard, 06/23/2015 03:01:15PM, view, notification NX3775
pdferrari, 06/23/2016 04:05:17PM, view, notification NX3775
hflovell, 04/21/2017 10:33:29PM, view, notification NX3775
akbonilla, 01/06/2017 05:10:42PM, view, notification NX3775
hqcooney, 02/16/2015 03:32:59PM, view, notification NX3775
hflovell, 06/14/2015 08:45:52AM, view, notification NX3775
pdferrari, 05/04/2016 09:43:12AM, view, notification NX3775
tbbeard, 09/23/2016 07:46:50AM, view, notification NX3775
tbbeard, 05/05/2017 10:05:47PM, view, notification NX3775
gphsu, 10/23/2015 05:51:00AM, view, notification NX3775
hflovell, 04/18/2016 04:11:34PM, view, notification NX3775
akbonilla, 12/25/2016 10:53:13PM, view, notification NX3775
hqcooney, 01/08/2016 02:20:08AM, view, notification NX3031
pdferrari, 02/08/2015 10:02:32PM, view, notification NX2782
hqcooney, 12/27/2017 05:31:10PM, view, notification NX2777
gphsu, 06/14/2015 05:12:01PM, view, notification NX2777
tbbeard, 06/21/2017 02:31:39AM, view, notification NX2777
pdferrari, 01/13/2016 06:25:08AM, view, notification NX2777
akbonilla, 10/15/2017 07:22:48PM, view, notification NX2777
tbbeard, 06/18/2016 04:09:31PM, view, notification NX2777
pdferrari, 04/19/2017 06:50:01PM, view, notification NX2777
pdferrari, 06/18/2015 05:46:48PM, view, notification NX2777
pdferrari, 03/06/2016 09:59:33PM, view, notification NX2777
hqcooney, 03/13/2017 03:33:10AM, view, notification NX2777
ttschubert, 08/20/2015 03:42:14PM, view, notification NX2777
tbbeard, 12/13/2016 04:55:13PM, view, notification NX2777
tbbeard, 12/16/2016 07:51:09AM, view, notification NX2777
ttschubert, 11/20/2016 10:43:55AM, view, notification NX2777
tbbeard, 11/10/2017 04:40:10PM, view, notification NX2777
akbonilla, 01/07/2017 08:10:51PM, view, notification NX2777
pdferrari, 07/02/2016 03:47:49AM, view, notification NX2777
hqcooney, 04/12/2016 01:11:23AM, view, notification NX2777
gphsu, 12/26/2016 09:44:39AM, view, notification NX2777
ttschubert, 05/01/2017 05:24:48PM, view, notification NX2777
tbbeard, 06/27/2016 01:05:59PM, view, notification NX2777
akbonilla, 05/15/2015 12:57:27AM, view, notification NX2777
hflovell, 06/22/2015 06:09:12AM, view, notification NX2777
tbbeard, 03/07/2015 01:42:45AM, view, notification NX2777
ttschubert, 06/24/2017 08:43:37PM, view, notification NX2492
gphsu, 09/13/2015 05:51:33AM, view, notification NX2236
tbbeard, 01/21/2017 01:29:00AM, view, notification NX1509
hqcooney, 09/27/2017 02:49:17PM, view, notification NX1509
ttschubert, 10/13/2015 04:02:02AM, view, notification NX1509
hflovell, 08/19/2015 10:00:24AM, view, notification NX1509
hqcooney, 04/16/2015 04:19:07PM, view, notification NX1509
gphsu, 05/02/2015 01:07:39AM, view, notification NX1509
tbbeard, 04/08/2016 12:32:07AM, view, notification NX1509
ttschubert, 04/03/2015 01:17:48AM, view, notification NX1509
pdferrari, 04/10/2016 04:31:36PM, view, notification NX1328
ttschubert, 09/09/2015 06:06:36PM, view, notification NX1328
gphsu, 06/19/2015 06:15:00AM, view, notification NX0985
hqcooney, 07/02/2015 06:18:54PM, view, notification NX0871
gphsu, 10/25/2016 06:40:40PM, view, notification NX0463
gphsu, 10/02/2016 05:00:37PM, view, notification NX0463
ttschubert, 03/15/2017 05:39:33AM, view, notification NX0463
pdferrari, 11/02/2016 11:27:38PM, view, notification NX0463
pdferrari, 10/08/2017 10:43:47AM, view, notification NX0463
hqcooney, 10/17/2016 05:59:56PM, view, notification NX0463
tbbeard, 03/06/2016 11:24:50PM, view, notification NX0463
hqcooney, 09/07/2017 06:29:53AM, view, notification NX0463
tbbeard, 08/07/2015 08:20:15AM, view, notification NX0463
gphsu, 10/07/2017 05:25:10AM, view, notification NX0463
pdferrari, 04/03/2015 10:02:11PM, view, notification NX0463
tbbeard, 01/21/2015 06:37:01PM, view, notification NX0463
hqcooney, 05/06/2017 09:56:06AM, view, notification NX0463
ttschubert, 07/20/2016 11:56:38PM, view, notification NX0152
hflovell, 02/18/2016 12:22:35PM, view, notification NX0152
hflovell, 08/09/2016 02:38:33AM, view, message M5738
akbonilla, 04/14/2015 04:10:31PM, view, message M5665
pdferrari, 10/10/2017 02:56:33AM, view, message M5665
hqcooney, 11/10/2015 06:40:06PM, view, message M5526
ttschubert, 02/12/2017 05:53:10PM, view, message M5143
tbbeard, 12/12/2015 12:53:38PM, view, message M4814
tbbeard, 10/03/2015 08:10:18PM, view, message M4814
ttschubert, 04/01/2016 05:13:22PM, view, message M4814
akbonilla, 11/09/2016 12:47:32PM, view, message M4814
akbonilla, 11/07/2016 01:48:54PM, view, message M4814
gphsu, 01/17/2015 01:16:03AM, view, message M4814
ttschubert, 10/17/2016 11:55:31AM, view, message M4814
ttschubert, 12/20/2015 09:44:12AM, view, message M4814
akbonilla, 02/05/2017 09:10:38PM, view, message M4814
ttschubert, 07/23/2016 05:23:10PM, view, message M4814
hflovell, 05/02/2016 12:44:25AM, view, message M4814
ttschubert, 12/22/2016 03:07:32PM, view, message M4814
hflovell, 07/20/2015 10:15:54AM, view, message M4814
ttschubert, 01/15/2016 05:58:23AM, view, message M4814
hflovell, 11/07/2016 08:47:09AM, view, message M4814
pdferrari, 07/24/2016 01:32:11AM, view, message M4814
gphsu, 07/20/2017 03:37:26AM, view, message M4814
hqcooney, 10/09/2015 10:05:19PM, view, message M4814
akbonilla, 04/01/2015 09:12:56AM, view, message M4814
hqcooney, 01/21/2016 09:23:40AM, view, message M4814
ttschubert, 07/23/2016 12:22:09PM, view, message M4814
hflovell, 10/10/2016 01:48:51AM, view, message M4814
hqcooney, 07/16/2015 09:39:46PM, view, message M4814
hflovell, 08/01/2016 05:03:10AM, view, message M4814
ttschubert, 07/15/2015 11:13:16AM, view, message M4814
ttschubert, 10/21/2017 04:43:12AM, view, message M4814
hqcooney, 08/20/2016 02:24:34AM, view, message M4650
pdferrari, 10/16/2017 09:02:08PM, view, message M4650
ttschubert, 04/10/2017 11:45:25AM, view, message M3702
akbonilla, 05/08/2016 03:42:24AM, view, message M3702
hflovell, 10/04/2015 10:02:57PM, view, message M3702
gphsu, 11/04/2016 11:49:05AM, view, message M3702
gphsu, 02/27/2015 09:48:27PM, view, message M3702
hflovell, 10/14/2017 05:50:34AM, view, message M3702
pdferrari, 10/21/2017 04:45:56AM, view, message M3702
gphsu, 04/21/2015 01:03:07PM, view, message M3702
akbonilla, 09/19/2015 12:18:56AM, view, message M3702
ttschubert, 07/09/2015 04:32:51PM, view, message M3702
gphsu, 12/13/2017 06:36:26PM, view, message M3702
tbbeard, 07/03/2015 01:50:21PM, view, message M3702
akbonilla, 04/22/2016 09:55:25PM, view, message M3702
akbonilla, 12/20/2016 03:00:40PM, view, message M3702
tbbeard, 05/04/2016 12:38:12AM, view, message M3702
hqcooney, 07/24/2016 05:33:32AM, view, message M3702
akbonilla, 02/07/2015 07:55:50AM, view, message M3702
ttschubert, 08/05/2017 03:18:34PM, view, message M3702
hflovell, 08/21/2016 01:26:05PM, view, message M3702
gphsu, 02/10/2015 03:01:03PM, view, message M3702
gphsu, 08/05/2017 09:55:21PM, view, message M3702
hflovell, 06/21/2016 07:05:10PM, view, message M3702
ttschubert, 01/23/2016 10:03:43AM, view, message M3702
hflovell, 01/02/2017 07:10:52PM, view, message M3702
pdferrari, 04/04/2017 11:29:18PM, view, message M3702
akbonilla, 09/16/2017 07:58:20PM, view, message M3702
ttschubert, 03/04/2016 12:24:18AM, view, message M3702
ttschubert, 03/25/2016 06:55:00PM, view, message M3702
akbonilla, 02/14/2017 08:11:10PM, view, message M3702
ttschubert, 11/02/2015 09:52:31PM, view, message M3702
tbbeard, 11/11/2017 07:26:47PM, view, message M3702
ttschubert, 03/15/2017 12:55:55AM, view, message M3702
ttschubert, 01/01/2015 01:40:20PM, view, message M3351
akbonilla, 09/26/2016 07:25:19AM, view, message M3351
gphsu, 08/01/2015 04:23:36AM, view, message M3055
ttschubert, 11/26/2016 03:37:22AM, view, message M2805
hflovell, 02/22/2017 03:28:55PM, view, message M2658
hflovell, 05/11/2017 12:17:24PM, view, message M2507
pdferrari, 04/23/2015 08:07:52AM, view, message M2507
pdferrari, 05/21/2015 07:29:51AM, view, message M2507
hflovell, 09/12/2016 10:14:23PM, view, message M2507
pdferrari, 02/17/2017 01:00:31PM, view, message M2507
pdferrari, 01/05/2015 06:35:19AM, view, message M2507
hflovell, 03/27/2016 02:49:04AM, view, message M2507
pdferrari, 11/15/2016 07:40:17AM, view, message M2507
hqcooney, 06/19/2017 01:13:38PM, view, message M2507
hqcooney, 11/24/2016 11:08:47AM, view, message M2507
gphsu, 12/09/2017 04:21:45AM, view, message M2187
akbonilla, 02/18/2015 03:53:40AM, view, message M1833
tbbeard, 12/08/2016 12:33:15AM, view, message M1793
pdferrari, 01/26/2017 12:54:35AM, view, message M1464
hflovell, 03/26/2016 12:29:36AM, view, message M1159
tbbeard, 01/13/2016 02:51:21AM, view, appointment A004397
hflovell, 09/22/2017 12:23:27AM, view, appointment A004262
hqcooney, 12/25/2017 02:34:13AM, view, appointment A004189
hflovell, 03/23/2017 06:46:22AM, view, appointment A004062
hqcooney, 11/15/2017 11:16:15PM, view, appointment A004062
hflovell, 06/25/2015 09:56:54PM, view, appointment A003809
pdferrari, 07/26/2016 01:38:23PM, view, appointment A003809
gphsu, 03/21/2016 07:31:06PM, view, appointment A003809
pdferrari, 11/09/2015 11:09:20PM, view, appointment A003809
hflovell, 01/24/2016 02:07:53PM, view, appointment A003809
hqcooney, 03/13/2015 10:12:49AM, view, appointment A003711
akbonilla, 03/26/2016 07:05:20AM, view, appointment A003311
gphsu, 04/13/2017 04:18:48AM, view, appointment A003311
tbbeard, 07/20/2016 03:46:52PM, view, appointment A002985
hflovell, 04/19/2017 05:46:46AM, view, appointment A002985
ttschubert, 07/06/2017 09:29:36AM, view, appointment A002869
hqcooney, 12/02/2016 08:51:30AM, view, appointment A002869
gphsu, 05/04/2017 12:44:43AM, view, appointment A002869
gphsu, 10/20/2016 02:58:26PM, view, appointment A002869
gphsu, 06/04/2015 06:37:21AM, view, appointment A002869
tbbeard, 07/16/2016 12:06:33AM, view, appointment A002869
akbonilla, 11/08/2015 05:58:45PM, view, appointment A002869
gphsu, 11/06/2015 01:59:06AM, view, appointment A002869
gphsu, 06/09/2017 01:31:15PM, view, appointment A002869
gphsu, 06/22/2017 12:12:46PM, view, appointment A002869
akbonilla, 12/21/2016 05:50:51PM, view, appointment A002869
ttschubert, 08/03/2015 05:01:38PM, view, appointment A002869
tbbeard, 11/27/2016 10:47:32AM, view, appointment A002869
ttschubert, 04/03/2016 08:54:19PM, view, appointment A002869
gphsu, 02/14/2016 01:26:40AM, view, appointment A002869
akbonilla, 05/08/2016 02:58:50PM, view, appointment A002869
hqcooney, 05/22/2016 07:00:42PM, view, appointment A002869
pdferrari, 09/22/2016 02:39:55AM, view, appointment A002869
pdferrari, 08/01/2016 01:10:59PM, view, appointment A002869
pdferrari, 10/26/2017 04:51:50AM, view, appointment A002869
hqcooney, 06/08/2015 08:27:38AM, view, appointment A002869
gphsu, 05/18/2017 12:09:31AM, view, appointment A002869
tbbeard, 12/19/2015 09:42:49PM, view, appointment A002869
tbbeard, 02/16/2015 05:52:14AM, view, appointment A002869
tbbeard, 01/13/2016 06:02:40AM, view, appointment A002869
ttschubert, 10/08/2017 05:36:21AM, view, appointment A002869
ttschubert, 08/08/2017 08:31:42AM, view, appointment A002869
gphsu, 11/25/2017 12:00:34AM, view, appointment A002869
pdferrari, 05/04/2015 02:08:55AM, view, appointment A002869
tbbeard, 05/17/2017 09:13:20PM, view, appointment A002869
pdferrari, 04/10/2017 03:16:13PM, view, appointment A002869
akbonilla, 11/06/2017 06:13:42AM, view, appointment A002869
tbbeard, 01/06/2017 08:34:32AM, view, appointment A002869
akbonilla, 06/12/2016 01:58:57PM, view, appointment A002869
tbbeard, 09/05/2015 10:44:13AM, view, appointment A002869
tbbeard, 04/07/2015 07:13:09AM, view, appointment A002869
hqcooney, 05/17/2016 05:44:30PM, view, appointment A002737
akbonilla, 12/06/2015 11:48:20AM, view, appointment A002722
hqcooney, 04/19/2015 04:08:12AM, view, appointment A001472
hflovell, 07/15/2016 04:26:31AM, view, appointment A001472
gphsu, 08/10/2015 02:53:47AM, view, appointment A001158
hqcooney, 02/05/2016 07:58:20PM, view, appointment A001051
pdferrari, 07/17/2017 02:17:07PM, view, appointment A001051
akbonilla, 07/23/2017 04:41:16PM, view, appointment A001051
hflovell, 06/03/2016 12:00:25AM, view, appointment A001051
gphsu, 09/19/2017 09:48:15PM, view, appointment A001051
hflovell, 02/10/2015 09:01:56PM, view, appointment A000729
gphsu, 02/25/2016 08:19:35AM, view, appointment A000729
ttschubert, 10/27/2016 12:44:03PM, view, appointment A000729
pdferrari, 06/05/2016 06:31:24PM, view, appointment A000632
akbonilla, 11/17/2017 03:02:59AM, view, appointment A000523
hflovell, 11/26/2015 08:22:16AM, view, appointment A000523
akbonilla, 08/23/2016 09:57:19AM, view, appointment A000523
ttschubert, 02/12/2017 04:27:11AM, view, appointment A000523
gphsu, 06/14/2017 11:07:50AM, view, appointment A000523
ttschubert, 08/01/2017 09:47:17PM, view, appointment A000472
hqcooney, 04/08/2015 01:17:59PM, view, appointment A000472
akbonilla, 01/26/2017 03:13:10PM, view, appointment A000278
ttschubert, 04/16/2015 05:45:20PM, view, appointment A000278
ttschubert, 02/07/2017 09:52:10AM, view, appointment A000278
hflovell, 09/24/2017 01:53:53PM, view, ND code 96
akbonilla, 01/13/2016 06:21:03AM, view, ND code 96
gphsu, 04/11/2017 10:32:52AM, view, ND code 96
akbonilla, 09/14/2017 05:19:14AM, view, ND code 96
hqcooney, 06/07/2016 02:28:47AM, view, ND code 72
akbonilla, 07/06/2016 07:48:21PM, view, ND code 57
gphsu, 08/22/2017 11:02:39PM, view, ND code 57
ttschubert, 06/05/2015 09:12:12PM, view, ND code 57
gphsu, 01/17/2016 10:46:55PM, view, ND code 57
hflovell, 06/08/2017 02:39:47PM, view, ND code 57
akbonilla, 03/18/2016 12:14:43AM, view, ND code 57
akbonilla, 11/13/2015 06:48:45PM, view, ND code 57
hqcooney, 11/23/2016 01:51:41AM, view, ND code 57
hflovell, 05/05/2016 11:29:53AM, view, ND code 57
gphsu, 02/21/2017 01:13:25AM, view, ND code 57
hqcooney, 11/15/2015 12:15:29PM, view, ND code 57
pdferrari, 10/01/2017 01:49:07AM, view, ND code 57
hqcooney, 01/19/2015 08:44:38PM, view, ND code 57
tbbeard, 03/20/2016 08:00:05AM, view, ND code 57
pdferrari, 10/01/2015 03:56:36AM, view, ND code 57
gphsu, 02/10/2017 06:50:23PM, view, ND code 57
gphsu, 03/01/2017 06:49:23AM, view, ND code 57
